article_id,title,link,sentence_id,sentence
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,9,The clips are garish and not subtle at all - but that hasn't put a dent in how vigorously people are sharing and commenting on them.
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,10,"In one of the videos, Donald Trump falls through a whirlwind of ""Epstein file"" documents as rap lyrics tell us ""the secrets are leaking, the pressure is rising""."
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,11,"In another, George Floyd can be seen under a policeman's boot as we hear Iran is ""standing here for everyone your system ever wronged""."
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,12,"""Slopaganda"" - coined in an academic paper last year as a play on 'AI slop' - is too weak a term to capture how powerful this ""highly sophisticated"" content is, says leading propaganda expert Dr Emma Briant."
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,13,AI-generated propaganda clips are estimated to have been viewed hundreds of millions of times over the course of the war.
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,14,"In our video call with Mr Explosive, he appears silhouetted and flanked by red and green light, the colours of the Iranian flag."
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,15,"On his desk there's a green-feathered helmet associated with the warrior Husayn ibn Ali, who features in several of their videos."
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,16,"He says his team at Explosive Media consists of fewer than ten people who use Lego-style graphics ""because it is a world language""."
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,17,Iranian and Russian state media accounts on X regularly share them to millions of followers.
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,18,We ask Mr Explosive why the Epstein files feature so heavily in his videos.
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,19,"He says it's to show the audience the ""kind of confrontation they are witnessing"" between Iran - which is ""seeking truth and freedom"" - against ""those who associate themselves with cannibals""."
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,20,This is a reference to the theory that the Epstein files link the Trump administration to cannibalism - a claim for which there is no credible evidence.
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,21,The videos are also littered with factual inaccuracies - so we ask Mr Explosive about them.
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,22,"In one clip, the Iranian military is shown capturing a downed US fighter-jet pilot."
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,23,"US officials have confirmed the downed airman - who was stranded in a remote, mountainous region of Iran after his aircraft was shot down - was rescued by US special forces on 4 April ."
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,24,"Mr Explosive does not accept this, saying: ""Possibly there was no lost pilot, there was no rescue operation."
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,25,"Their main goal was to steal uranium from Iran."""
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,26,"When we push back - citing US officials who say the airman is now receiving treatment in Kuwait - he claims: ""Only 13% of what Mr Trump says is based on facts."""
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,27,Explosive Media's airman video has successfully amplified this alternative narrative among English-speaking audiences.
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,28,"One partisan US-based TikTok influencer - @newswithsteph - told her viewers the Lego videos had been ""shockingly accurate so far; they broke the story about the recent US pilot mission that wasn't a rescue mission at all but a special ops mission for uranium""."
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,29,"AI has enabled Iran and others to communicate directly with Western audiences more effectively than ever before, Briant says."
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,30,"They are using tools largely trained on Western data, making them ideal for creating ""culturally appropriate"" content."
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,31,"This is what ""authoritarian countries wanting to target the West have lacked in the past""."
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,32,"Dr Tine Munk, a cyber warfare expert at Nottingham Trent University, characterises Iran's tactics as ""defensive memetic warfare"" which the creators see as necessary to combat US rhetoric."
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,33,Explosive Media videos first appeared in early 2025 - but their popularity has grown enormously in the wake of the US-Iran war.
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,34,"The Lego-style clips are also becoming increasingly detailed, showing highly specific Gulf locations including power stations, airports and industrial sites being totally destroyed by Iranian missiles."
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,35,"In reality, most have only sustained limited damage."
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,36,"The videos are often produced in ""real time"" and appear quickly after major developments in the war."
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,37,One video about the ceasefire agreement was published before any official announcements.
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,38,"Thousands of people have been killed in Iran, Lebanon and other Middle Eastern countries, according to officials in these nations."
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,39,The current conflict started in February after the US and Israel launched strikes on Iran.
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,40,"After some back-and-forth in our conversation, Mr Explosive admits the Iranian government is indeed a ""customer"" of his company."
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,41,"In earlier Instagram messages, he'd told us his operation had been directly commissioned for multiple projects by Iranian officials."
